source_record_id,release_batch,source_domain,record_action,first_name,last_name,state,vehicle_ref,effective_date,observed_date,source_description
UP6VQ5K6JR8CPEDK,T1,license,record_correction,SYNGIV-XLCTL,SYNFAM-Czmwpd,DE,,2026-07-12,2026-08-11,late_event_feed_d
UP6UN8YUA6V6LJQI,T1,title,status_update,SYNGIV-Utjpz,SYNFAM-Czmwpd,,VH-2527466792,2026-07-28,2026-08-10,correction_feed_c
UP6F42T63VROOTD9,T1,license,record_correction,SYNGIV-Hlyol,SYNFAM-Nlcehctrse,DE,,2026-08-05,2026-08-10,source_refresh_a
UP65I3H9HCX17ZZL,T1,title,record_correction,SYNGIV-S,SYNFAM-Nlcehctrse,NY,VH-4523566019,2026-07-29,2026-08-11,late_event_feed_d
UP651RFX0LHHRBJJ,T1,title,status_update,SYNGIV-Dslczy,SYNFAM-Jt,PA,VH-3431353591,2026-06-22,2026-08-08,late_event_feed_d
UP6RX1KCTJVE5KED,T1,external,new_record,SYNGIV-Dslczy,SYNFAM-Jt,PA,,2026-08-07,2026-08-09,source_refresh_a
UP6STWWB95KPQ7FV,T1,license,new_record,SYNGIV-Xlcj,SYNFAM-Ktprwpc,VA,,2026-07-06,2026-08-08,late_event_feed_d
UP616DGWWAHTA4Z4,T1,title,status_update,SYNGIV-Styl,SYNFAM-Dstaxly,VA,VH-6555303969,2026-07-05,2026-08-11,source_refresh_b
UP6A539FG46J3GSH,T1,license,record_correction,SYNGIV-P,SYNFAM-Mczhy,DE,,2026-08-07,2026-08-11,source_refresh_a
UP6SFTXEJCGZ16NX,T1,address,record_correction,SYNGIV-Pgpwty,SYNFAM-Mczhy,DE,,2026-07-13,2026-08-10,source_refresh_a
UP6130H52W2RI926,T1,external,record_correction,SYNGIV-U,SYNFAM-Wtyestnfx,DE,,2026-07-24,2026-08-09,late_event_feed_d
UP6HG18E3IYWNCD4,T1,title,status_update,SYNGIV-Mctly,SYNFAM-Wtyestnfx,DE,VH-9285489573,2026-08-07,2026-08-09,source_refresh_b
UP6CWH6VUYTBFV2P,T1,external,record_correction,SYNGIV-Astwwta,SYNFAM-Dlynspk,MD,,2026-07-30,2026-08-08,late_event_feed_d
UP6G6JC3731DDSQ5,T1,address,new_record,SYNGIV-A,SYNFAM-Dlynspk,DE,,2026-07-15,2026-08-10,source_refresh_a
UP67AG0FP4FNTW4T,T1,license,status_update,SYNGIV-Vlespctyp,SYNFAM-Ntdlc,NJ,,2026-06-22,2026-08-11,late_event_feed_d
UP68DLFFR1UFKJQS,T1,external,new_record,SYNGIV-Kljop,SYNFAM-Ylds,DE,,2026-06-23,2026-08-11,source_refresh_b
UP62QMXI6VRNUCP2,T1,address,record_correction,SYNGIV-X,SYNFAM-Lxazxls,NJ,,2026-07-26,2026-08-08,late_event_feed_d
UP6ENW9R6X40LLYD,T1,address,record_correction,SYNGIV-Xzcrly,SYNFAM-Lxazxls,NJ,,2026-07-25,2026-08-10,correction_feed_c
UP6SQTK6DW3YX1G8,T1,address,status_update,SYNGIV-Nsctdezasp,SYNFAM-Xzyrl,DE,,2026-06-25,2026-08-11,correction_feed_c
UP65WLXVP47ME95F,T1,external,new_record,SYNGIV-Nsctdezaspc,SYNFAM-Xzyrl,DE,,2026-07-06,2026-08-08,source_refresh_a
UP6Z1FQZO1Z8OIHV,T1,license,record_correction,SYNGIV-Pctn,SYNFAM-DNSZPY,NJ,,2026-07-05,2026-08-08,correction_feed_c
UP6ZT62B3LIH2G6Z,T1,license,new_record,SYNGIV-Pctn,SYNFAM-DNSZPY,DE,,2026-08-08,2026-08-10,correction_feed_c
UP6Y41JD8CJ2TN1K,T1,address,status_update,SYNGIV-Pwpyl,SYNFAM-Mloc,DE,,2026-08-08,2026-08-11,late_event_feed_d
UP6YUDNDQFZ45X97,T1,address,record_correction,SYNGIV-Pwpyl,SYNFAM-Mloc,NJ,,2026-07-25,2026-08-08,source_refresh_b
UP6BT8OY6GAOROUG,T1,address,record_correction,SYNGIV-Ezoo,SYNFAM-Mfeed,DE,,2026-06-24,2026-08-10,source_refresh_b
UP6ET978C5BDDXHY,T1,license,record_correction,SYNGIV-Ezoo,SYNFAM-Mfeed,VA,,2026-06-22,2026-08-08,correction_feed_c
UP66KQSQ650LDLZ5,T1,title,record_correction,SYNGIV-Nslcwpd,SYNFAM-Eslvfc,DE,VH-9277709896,2026-06-22,2026-08-09,source_refresh_a
UP6AQTAEZ7H8C0VY,T1,external,new_record,SYNGIV-Wtyol,SYNFAM-Mczoj,DE,,2026-07-23,2026-08-11,late_event_feed_d
UP6E9EL0M3DRFIIW,T1,address,status_update,SYNGIV-Hpyoj,SYNFAM-Ufyvtyd,MD,,2026-08-02,2026-08-11,correction_feed_c
UP6940706MBPKDUZ,T1,external,record_correction,SYNGIV-Hpyoj,SYNFAM-Ufyvtyd,MD,,2026-07-21,2026-08-08,late_event_feed_d
UP63N3ZD9KN86MGR,T1,address,new_record,SYNGIV-Lyy,SYNFAM-Clydzx,DE,,2026-06-28,2026-08-11,source_refresh_a
UP6Y0D2UUKM886XT,T1,license,new_record,SYNGIV-Utww,SYNFAM-Mzjo,DE,,2026-06-23,2026-08-11,source_refresh_a
UP6C2W2U6TF2O6PX,T1,external,new_record,SYNGIV-Xtnslpw,SYNFAM-Vlxcly,DE,,2026-07-08,2026-08-08,source_refresh_b
UP6O3R8BESIGFX0Z,T1,title,record_correction,SYNGIV-Xtnslpw,SYNFAM-Czmpced,PA,VH-6853784428,2026-06-29,2026-08-11,correction_feed_c
UP63O7RZJGOUHNTE,T1,external,record_correction,SYNGIV-Pwgtd,SYNFAM-Mclyo,PA,,2026-06-30,2026-08-11,correction_feed_c
UP6WLFJ0N1KGX6GU,T1,title,status_update,SYNGIV-Pwgtd,SYNFAM-Mclyo,DE,VH-3881956866,2026-07-10,2026-08-11,late_event_feed_d
UP605HAWDID8ZIVT,T1,external,new_record,SYNGIV-X,SYNFAM-Htwoqpfpc,PA,,2026-06-22,2026-08-09,source_refresh_a
UP68U78RL2MPBC1S,T1,address,status_update,SYNGIV-Xyztbfp,SYNFAM-Dca,PA,,2026-07-28,2026-08-08,source_refresh_b
UP6W0J4VK8BE6WKZ,T1,title,status_update,SYNGIV-Ljlyl,SYNFAM-SPCOXLY,PA,VH-6906582853,2026-07-20,2026-08-10,correction_feed_c
UP6K4QO29CAFI2KI,T1,external,record_correction,SYNGIV-LJLYL,SYNFAM-Spcoxly,PA,,2026-06-29,2026-08-11,source_refresh_b
UP6YME3KEIFBTWYG,T1,external,new_record,SYNGIV-Alfwtel,SYNFAM-Nfzceypj,PA,,2026-07-18,2026-08-10,source_refresh_a
UP6MUQGJDYH43F68,T1,title,record_correction,SYNGIV-A,SYNFAM-Nzfceypj,PA,VH-6865011632,2026-07-19,2026-08-10,source_refresh_a
UP6ANCUYRWIZBM1T,T1,address,new_record,SYNGIV-Klnslcj,SYNFAM-Hzzohzces,DE,,2026-07-12,2026-08-09,late_event_feed_d
UP6FTFUNJAK01EGI,T1,title,status_update,SYNGIV-Szwwtp,SYNFAM-Hzzohzces,PA,VH-1580765507,2026-07-04,2026-08-10,source_refresh_b
UP6VATW4UERIG1W4,T1,license,record_correction,SYNGIV-Szwwtd,SYNFAM-Xlcetypk,VA,,2026-06-23,2026-08-11,late_event_feed_d
UP6X0LWCTEO2XVN6,T1,license,new_record,SYNGIV-Szwwtd,SYNFAM-XLCETYPK,DE,,2026-07-17,2026-08-08,late_event_feed_d
UP6A8I8HCYSYPWQ2,T1,external,status_update,SYNGIV-Wpgt,SYNFAM-Wfnld,PA,,2026-06-20,2026-08-09,late_event_feed_d
UP6P4R6CTDEUN1BL,T1,external,new_record,SYNGIV-Wpgt,SYNFAM-WFNLD,PA,,2026-07-07,2026-08-08,correction_feed_c
UP63OLZRNQ4ATTL2,T1,external,status_update,SYNGIV-DEPGPY,SYNFAM-tXenspww,MD,,2026-06-22,2026-08-10,late_event_feed_d
UP6HP60H7UNV99YH,T1,title,status_update,SYNGIV-D,SYNFAM-Xtenspww,MD,VH-7815430449,2026-06-18,2026-08-09,late_event_feed_d
UP66WKXYG8RHEZD5,T1,license,record_correction,SYNGIV-D,SYNFAM-Dlwrloz,MD,,2026-06-17,2026-08-09,source_refresh_b
UP6LEMHZNQQJRBJ3,T1,external,new_record,SYNGIV-Olyr,SYNFAM-Ezfh,MD,,2026-07-21,2026-08-08,late_event_feed_d
UP66V0E3CV614BI7,T1,address,record_correction,SYNGIV-Ulyyl,SYNFAM-Ztp,,,2026-07-20,2026-08-11,correction_feed_c
UP6BLA2UW71LFFVP,T1,title,new_record,SYNGIV-Ulyyl,SYNFAM-Ztp,DE,VH-4476474541,2026-06-25,2026-08-09,source_refresh_a
UP6SDW9FOTE0HIQ4,T1,title,status_update,SYNGIV-U,SYNFAM-Szfdopy,NJ,VH-6817259425,2026-07-29,2026-08-10,source_refresh_b
UP6SLEZMG33QUAB0,T1,title,status_update,SYNGIV-Xtnspwwp,SYNFAM-Slhvpd,DE,VH-6817259425,2026-07-13,2026-08-09,source_refresh_a
UP6MHLDNUKSHLAWB,T1,license,status_update,SYNGIV-Olyyj,SYNFAM-Mtyopc,NY,,2026-07-15,2026-08-08,source_refresh_b
UP6ZS9Y04W6OJFT4,T1,title,new_record,SYNGIV-Olyyj,SYNFAM-Mtyopc,DE,VH-5351247772,2026-07-28,2026-08-10,source_refresh_a
UP66DW2X6A23OHDQ,T1,license,record_correction,SYNGIV-Lolx,SYNFAM-Klglrwtl,DE,,2026-07-08,2026-08-11,source_refresh_b
UP6T9EDG5VWD2D3Z,T1,address,new_record,SYNGIV-Ulxpd,SYNFAM-Klglrwtl,PA,,2026-07-28,2026-08-08,source_refresh_b
UP6ZITYQ1H277NAA,T1,address,status_update,SYNGIV-Ecpgzc,SYNFAM-Xnopgtee,DE,,2026-07-29,2026-08-08,source_refresh_a
UP6BHAOTKVYGWFGK,T1,address,record_correction,SYNGIV-E,SYNFAM-nXopgtee,NY,,2026-07-10,2026-08-11,source_refresh_b
UP6QY89LL1SYKBJ4,T1,address,status_update,SYNGIV-Uzsy,SYNFAM-Rlcntl,DE,,2026-06-30,2026-08-11,late_event_feed_d
UP6C6ZM6QRJ46ROL,T1,title,status_update,SYNGIV-Uzsy,SYNFAM-Rlcntl,MD,VH-4227871036,2026-08-05,2026-08-08,source_refresh_b
UP6QW6EUZMBT98CL,T1,title,record_correction,SYNGIV-Lyy,SYNFAM-Aclee,VA,VH-6938129513,2026-06-29,2026-08-11,source_refresh_a
UP6VRPHGZ3SOERYI,T1,title,new_record,SYNGIV-Wtdl,SYNFAM-Xptddypc,VA,VH-6938129513,2026-07-18,2026-08-09,late_event_feed_d
UP641F6PEEC348L9,T1,address,status_update,SYNGIV-Lwpi,SYNFAM-Ozhyd,PA,,2026-08-02,2026-08-08,late_event_feed_d
UP6CMEH2HSHFGNW5,T1,external,record_correction,SYNGIV-Uzsy,SYNFAM-Ozhyd,DE,,2026-07-02,2026-08-09,source_refresh_b
UP6BLBOGWCCT3XVQ,T1,external,record_correction,SYNGIV-Zwtgt,SYNFAM-Yfeetyr,DE,,2026-07-15,2026-08-11,correction_feed_c
UP6Y8NHVY15970BM,T1,external,new_record,SYNGIV-Zwtgpc,SYNFAM-Wpthd,MD,,2026-06-20,2026-08-08,source_refresh_a
UP6RBOI9WFXEQ8BJ,T1,license,new_record,SYNGIV-Upddtnl,SYNFAM-Rcppydtop,NY,,2026-08-08,2026-08-09,source_refresh_b
UP6VQR4HFYIGMP2T,T1,external,new_record,SYNGIV-Upddtn,SYNFAM-Rcppydtop,NY,,2026-07-02,2026-08-09,source_refresh_b
UP6X0XS2C040O7GB,T1,external,status_update,SYNGIV-Clwas,SYNFAM-Apepcd,PA,,2026-07-05,2026-08-09,late_event_feed_d
UP6NWR5FM8FHYZHE,T1,external,record_correction,SYNGIV-C,SYNFAM-Apepcd,PA,,2026-06-20,2026-08-11,correction_feed_c
UP6DZLK3UUTN88UV,T1,license,status_update,SYNGIV-Vptes,SYNFAM-Hsppwpc,DE,,2026-08-03,2026-08-11,late_event_feed_d
UP6V5QD7TYFJR8LY,T1,title,new_record,SYNGIV-Vpte,SYNFAM-Hsppwpc,DE,VH-7537992003,2026-06-21,2026-08-09,source_refresh_a
UP6EE2IX5UBD4ORY,T1,external,record_correction,SYNGIV-Qcly,SYNFAM-Yrfjpy,VA,,2026-07-01,2026-08-08,source_refresh_b
UP6V6Q03KNDX1OUC,T1,address,status_update,SYNGIV-Tdlln,SYNFAM-Yrfjpy,DE,,2026-07-15,2026-08-10,source_refresh_b
UP67TN3Z4FSBFGS6,T1,address,new_record,SYNGIV-Clnspw,SYNFAM-Nlcypj,PA,,2026-08-02,2026-08-08,source_refresh_a
UP6DC5B4TVFFUOUL,T1,external,record_correction,SYNGIV-Lwtnp,SYNFAM-Ulnvxly,PA,,2026-06-22,2026-08-10,correction_feed_c
UP6YTJLF97I0H2DO,T1,address,record_correction,SYNGIV-Mlccj,SYNFAM-Dnslqpc,NJ,,2026-07-28,2026-08-08,correction_feed_c
UP67GVJ7UP01U9I8,T1,title,status_update,SYNGIV-Mlccj,SYNFAM-Dnslqpc,DE,VH-4247074207,2026-08-06,2026-08-11,late_event_feed_d
UP64IAMCXRCBHU3Y,T1,address,new_record,SYNGIV-Cpmpnnl,SYNFAM-Rfpcctpcz,DE,,2026-08-07,2026-08-10,source_refresh_b
UP6O9EKAL5M6N11P,T1,address,status_update,SYNGIV-Cpmpnnl,SYNFAM-Rfpcctpcz,DE,,2026-07-13,2026-08-10,correction_feed_c
UP67G836J9E082GW,T1,address,record_correction,SYNGIV-Ecfes,SYNFAM-Rzqqcpoz,NJ,,2026-06-26,2026-08-11,source_refresh_a
UP6X2XLPN6YA8QRJ,T1,title,status_update,SYNGIV-Ecfes,SYNFAM-Rzqqcpoz,NJ,VH-3023000924,2026-06-18,2026-08-10,late_event_feed_d
UP6516FDNRFM824R,T1,license,status_update,SYNGIV-Ylesly,SYNFAM-Lmpcylesj,PA,,2026-07-21,2026-08-10,source_refresh_a
UP68JRYUBVK563WB,T1,license,record_correction,SYNGIV-Yplw,SYNFAM-Hf,DE,,2026-06-24,2026-08-08,late_event_feed_d
UP6TTQS7I57ORN0A,T1,external,new_record,SYNGIV-Uldgtc,SYNFAM-Cfddpww,DE,,2026-08-06,2026-08-11,correction_feed_c
UP6F0OAHTVO5VN6C,T1,license,new_record,SYNGIV-Uldgtc,SYNFAM-Cfddpww,DE,,2026-07-24,2026-08-11,source_refresh_a
UP6587GNPLBSBSYG,T1,external,status_update,SYNGIV-M,SYNFAM-Vlafc,NJ,,2026-07-27,2026-08-09,source_refresh_a
UP6517YGTVIYFSKK,T1,title,new_record,SYNGIV-Mpgpcwj,SYNFAM-Vlafc,NJ,VH-3505406178,2026-07-28,2026-08-08,source_refresh_a
UP6TPGRMPT8I2NLD,T1,address,status_update,SYNGIV-Olyyj,SYNFAM-Nszhosfcj,MD,,2026-07-24,2026-08-08,late_event_feed_d
UP6QAO3X41LGX0RK,T1,address,new_record,SYNGIV-Olyyj,SYNFAM-Nszhosfcj,DE,,2026-06-25,2026-08-09,source_refresh_b
UP6FUN1CBTFYIE6T,T1,external,status_update,SYNGIV-Ulcp,SYNFAM-Est,NJ,,2026-07-30,2026-08-11,correction_feed_c
UP6HFNLJ9ALI67B6,T1,address,status_update,SYNGIV-Ulcp,SYNFAM-Est,DE,,2026-07-16,2026-08-08,correction_feed_c
UP63LVODRJA4CKJL,T1,address,new_record,SYNGIV-Xlopwpyp,SYNFAM-Olyypc,DE,,2026-07-13,2026-08-11,correction_feed_c
UP6TD8SJ9H6WFP3G,T1,license,status_update,SYNGIV-Xplrly,SYNFAM-Dspwezy,DE,,2026-08-05,2026-08-11,correction_feed_c
UP65XCGM5Q22IGNP,T1,title,record_correction,SYNGIV-UPDDTNL,SYNFAM-Lxdwpc,MD,VH-9988738393,2026-08-06,2026-08-08,late_event_feed_d
UP6C3O4VR42JXF68,T1,external,record_correction,SYNGIV-Upddtnl,SYNFAM-Lxdwpc,MD,,2026-07-24,2026-08-09,source_refresh_b
UP6CLVAM13WDUU6R,T1,address,new_record,SYNGIV-Hpyoj,SYNFAM-Hzzocfqq,DE,,2026-06-24,2026-08-09,source_refresh_b
UP6A0QCHFUBRZQKH,T1,external,new_record,SYNGIV-Wtyol,SYNFAM-Hzzocfqq,PA,,2026-07-04,2026-08-10,correction_feed_c
UP656CNHDUN10OK9,T1,address,status_update,SYNGIV-Ulxpd,SYNFAM-Dspctqq,DE,,2026-07-11,2026-08-10,source_refresh_b
UP6XM4877CBE432Z,T1,title,new_record,SYNGIV-Eszxld,SYNFAM-Uzslydzy,DE,VH-0827007743,2026-07-13,2026-08-11,source_refresh_b
UP6ASSPY629MWYD9,T1,license,status_update,SYNGIV-Uzlyyp,SYNFAM-XLYFPW,DE,,2026-07-22,2026-08-09,late_event_feed_d
UP6VUEOKP8HZRFFR,T1,title,record_correction,SYNGIV-Uzlyyp,SYNFAM-Xlyfpw,MD,VH-7476805577,2026-07-28,2026-08-08,correction_feed_c
UP69KFN274A7XHGB,T1,address,status_update,SYNGIV-Rpzcrp,SYNFAM-Spcylyopk,,,2026-07-05,2026-08-11,correction_feed_c
UP6Z13E57QMMF0IK,T1,license,new_record,SYNGIV-Rpzcrp,SYNFAM-Spcyylopk,DE,,2026-07-23,2026-08-11,source_refresh_a
UP6XRRQ0MV09XFM4,T1,title,new_record,SYNGIV-Efnvpc,SYNFAM-Rlrp,DE,VH-5845244098,2026-06-18,2026-08-10,late_event_feed_d
UP6GXV4TI0BTE6DP,T1,license,record_correction,SYNGIV-Tdlmpwwl,SYNFAM-Rlrp,MD,,2026-08-03,2026-08-08,source_refresh_b
UP6H9YAL74EPXKAP,T1,address,record_correction,SYNGIV-Ulxpd,SYNFAM-Gtwwlyfpgl,DE,,2026-07-14,2026-08-10,late_event_feed_d
UP61V35CRWXXMHT7,T1,address,status_update,SYNGIV-Ulxpd,SYNFAM-Gtwwlyfpgl,PA,,2026-07-29,2026-08-10,source_refresh_b
UP6WO6SNPRVW9GJ9,T1,title,record_correction,SYNGIV-Mctly,SYNFAM-Htwwtlxd,NJ,VH-3851820998,2026-06-22,2026-08-08,correction_feed_c
UP66N4W0GFMO5JT7,T1,address,new_record,SYNGIV-Etxzesj,SYNFAM-Xtwwpc,DE,,2026-07-25,2026-08-10,source_refresh_a
UP6IQGDV3VT0TCB8,T1,license,record_correction,SYNGIV-Wtyodlj,SYNFAM-Rlctmlj,DE,,2026-07-23,2026-08-10,correction_feed_c
UP677V3O3WAS4D1N,T1,title,new_record,SYNGIV-Wtyodlj,SYNFAM-Rlctmlj,MD,VH-1170023361,2026-07-27,2026-08-09,correction_feed_c
UP6TAQS1FKFD3OGY,T1,external,status_update,SYNGIV-Depgpy,SYNFAM-Xtwwpc,DE,,2026-06-21,2026-08-10,late_event_feed_d
UP6YMC3IIYDMCPN2,T1,external,record_correction,SYNGIV-Djoypj,SYNFAM-Xlcetypk,PA,,2026-07-08,2026-08-08,source_refresh_b
UP62DXRMB2SVWZA8,T1,address,status_update,SYNGIV-Ulnzm,SYNFAM-Ofclyrz,DE,,2026-07-08,2026-08-10,source_refresh_b
UP68L5VKFRMY6SOJ,T1,title,record_correction,SYNGIV-Ulnzm,SYNFAM-Ofclyrz,,VH-9781550033,2026-07-09,2026-08-11,late_event_feed_d
UP695S38XEDN1T89,T1,external,record_correction,SYNGIV-Etyl,SYNFAM-Wzcpy,DE,,2026-07-30,2026-08-10,late_event_feed_d
UP6AIVDRXHMC3HIJ,T1,address,new_record,SYNGIV-Etyl,SYNFAM-Wzcpy,FL,,2026-08-02,2026-08-10,source_refresh_a
UP63I1W0PO3BJBX6,T1,license,status_update,SYNGIV-Lyl,SYNFAM-Eslwxlyy,PA,,2026-07-09,2026-08-10,late_event_feed_d
UP6AIQB706ZI9Y8P,T1,address,record_correction,SYNGIV-Gtys,SYNFAM-Rclj,PA,,2026-07-29,2026-08-09,source_refresh_b
UP6JO7BEZURAXPWM,T1,address,new_record,SYNGIV-Ulnp,SYNFAM-Lyrfd,DE,,2026-06-18,2026-08-09,correction_feed_c
UP6KSKIQ95LPHPTF,T1,title,new_record,SYNGIV-lUnp,SYNFAM-Lyrfd,DE,VH-7962584047,2026-07-19,2026-08-09,correction_feed_c
UP6F5LGD4DSTZJLY,T1,license,status_update,SYNGIV-Lyeztyp,SYNFAM-Mfwwznv,VA,,2026-08-07,2026-08-11,correction_feed_c
UP6ZH5O04O4MP5SY,T1,license,new_record,SYNGIV-Lyypeep,SYNFAM-Lmwpd,DE,,2026-07-14,2026-08-09,correction_feed_c
UP62N0B7TW5UQI3P,T1,title,status_update,SYNGIV-Rljwp,SYNFAM-YPHMJ,DE,VH-9564963948,2026-07-13,2026-08-09,source_refresh_a
UP6V7ETSQCTF8NOY,T1,title,record_correction,SYNGIV-RPCLWO,SYNFAM-Rtxwty,DE,VH-9564963948,2026-07-14,2026-08-08,late_event_feed_d
UP652FTXS35CLYWM,T1,address,record_correction,SYNGIV-Yzls,SYNFAM-Elyypc,DE,,2026-07-22,2026-08-10,late_event_feed_d
UP6Z57FPD2E3OO6D,T1,title,new_record,SYNGIV-Yzls,SYNFAM-Elyypc,VA,VH-8156989158,2026-08-01,2026-08-09,late_event_feed_d
UP6G77Z0P16X2SOY,T1,license,status_update,SYNGIV-Pxxlyfpw,SYNFAM-Rlnfely,SC,,2026-08-06,2026-08-08,correction_feed_c
UP64HV8YLKL8LOE7,T1,license,new_record,SYNGIV-Ufwtl,SYNFAM-Slxoly,DE,,2026-08-03,2026-08-08,source_refresh_a
UP60HSHCCMYMQPLX,T1,address,new_record,SYNGIV-Updfd,SYNFAM-Cftk,DE,,2026-07-21,2026-08-09,late_event_feed_d
UP6A5LOMGI7MFUK4,T1,external,record_correction,SYNGIV-Updfd,SYNFAM-Cftk,DE,,2026-07-14,2026-08-08,source_refresh_b
UP6XX4Z9Z3U37I20,T1,address,status_update,SYNGIV-Lwly,SYNFAM-Szqqxly,DE,,2026-08-02,2026-08-11,source_refresh_b
UP66OG9C774OT774,T1,address,new_record,SYNGIV-Lwly,SYNFAM-Szqqxly,DE,,2026-07-11,2026-08-09,correction_feed_c
UP68FF5AT25SN5EA,T1,license,new_record,SYNGIV-Ufpcrpy,SYNFAM-Xlyrfx,DE,,2026-07-22,2026-08-08,correction_feed_c
UP6XL7W4JV3P6N47,T1,title,record_correction,SYNGIV-Upczxp,SYNFAM-Cppw,PA,VH-0957151244,2026-07-31,2026-08-09,source_refresh_a
UP6U06SOZ2I7PS3D,T1,title,record_correction,SYNGIV-Czmpce,SYNFAM-Cszopd,MD,VH-1634435715,2026-07-20,2026-08-10,late_event_feed_d
UP6C51QX18DGN2C8,T1,title,status_update,SYNGIV-Dfdly,SYNFAM-Nslxmpcd,DE,VH-1634435715,2026-07-01,2026-08-09,source_refresh_b
UP6J8XQ58SW6P19Y,T1,external,record_correction,SYNGIV-Opmmtp,SYNFAM-Lwwtdzy,DE,,2026-07-19,2026-08-10,late_event_feed_d
UP6M3R3H2IRDAZR5,T1,title,new_record,SYNGIV-pOmmtp,SYNFAM-Lwwtdzy,NJ,VH-0043208385,2026-06-28,2026-08-08,source_refresh_b
UP64UXA9D2CHP85Q,T1,external,new_record,SYNGIV-Wpetntl,SYNFAM-Qlel,DE,,2026-07-27,2026-08-08,source_refresh_b
UP6K9UBFRQ29E570,T1,title,status_update,SYNGIV-W,SYNFAM-Qlel,PA,VH-0098195010,2026-07-24,2026-08-09,source_refresh_a
UP6XYCX7GKE0VQ92,T1,external,record_correction,SYNGIV-U,SYNFAM-Dapynpc,DE,,2026-07-29,2026-08-10,source_refresh_a
UP6ITCFY0LJ2AR9S,T1,license,record_correction,SYNGIV-Uzdp,SYNFAM-Dapynpc,MD,,2026-07-15,2026-08-09,late_event_feed_d
UP6SFIWXNX1O6TC2,T1,address,status_update,SYNGIV-Xlcv,SYNFAM-Xzzcp,VA,,2026-07-17,2026-08-09,source_refresh_b
UP6HN8GNKIDATKV1,T1,address,status_update,SYNGIV-Xlcv,SYNFAM-Xzzcp,VA,,2026-07-01,2026-08-09,late_event_feed_d
UP6LQE60T6P16ZTB,T1,external,record_correction,SYNGIV-Uzp,SYNFAM-Vz,NY,,2026-06-19,2026-08-08,source_refresh_a
UP6TB4MLUXVS3KVS,T1,external,record_correction,SYNGIV-Alxpwl,SYNFAM-Xpcek,NY,,2026-08-02,2026-08-09,source_refresh_a
UP6QS1YLX3DQVTCW,T1,address,status_update,SYNGIV-Utxxj,SYNFAM-Npcol,FL,,2026-08-08,2026-08-08,correction_feed_c
UP6BDL7TTN7EARA8,T1,external,status_update,SYNGIV-Olccjw,SYNFAM-Npcol,FL,,2026-07-25,2026-08-11,correction_feed_c
UP6UCM51ISIRZAWM,T1,external,new_record,SYNGIV-Otlyl,SYNFAM-Hpt,PA,,2026-07-16,2026-08-11,correction_feed_c
UP6M1SDX8B2TXMKR,T1,external,status_update,SYNGIV-Oltyl,SYNFAM-Hpt,PA,,2026-07-03,2026-08-11,source_refresh_b
UP61SBGZ50SA4PWB,T1,external,status_update,SYNGIV-Opg,SYNFAM-Xlopcl,SC,,2026-07-22,2026-08-11,correction_feed_c
UP6HNGVMOC1M8LSM,T1,license,record_correction,SYNGIV-Opg,SYNFAM-Xlopcl,DE,,2026-07-28,2026-08-08,source_refresh_a
UP6Y39OVIH5A0WPK,T1,address,status_update,SYNGIV-Olbfly,SYNFAM-Dphpww,DE,,2026-07-03,2026-08-11,source_refresh_b
UP67MU0UX7H26W02,T1,license,status_update,SYNGIV-Olbfly,SYNFAM-Dphpww,DE,,2026-07-08,2026-08-09,correction_feed_c
UP6T2V6N0K60TYIE,T1,external,new_record,SYNGIV-Rpclwotyp,SYNFAM-Slww,DE,,2026-07-21,2026-08-09,correction_feed_c
UP6FIAC6BOG4DLOY,T1,address,record_correction,SYNGIV-R,SYNFAM-Slww,PA,,2026-08-02,2026-08-09,correction_feed_c
UP6I23Y8NGSOVFHY,T1,address,status_update,SYNGIV-L,SYNFAM-Sptdelyo,PA,,2026-08-06,2026-08-08,late_event_feed_d
UP6XKSTZALY8LYX0,T1,title,status_update,SYNGIV-Lolx,SYNFAM-Sptdelyo,DE,VH-3017441135,2026-07-02,2026-08-10,late_event_feed_d
UP6PKSM3RGNI42U0,T1,external,record_correction,SYNGIV-Dfdly,SYNFAM-Sljypd,DE,,2026-07-20,2026-08-09,source_refresh_b
UP6BUPGXRQ1FUKGY,T1,external,status_update,SYNGIV-D,SYNFAM-Sljypd,DE,,2026-06-29,2026-08-09,source_refresh_a
UP60OQ2PGMNROCQD,T1,external,record_correction,SYNGIV-U,SYNFAM-Wlhezy,DE,,2026-08-02,2026-08-11,source_refresh_a
UP60UFKSKB105JVD,T1,license,status_update,SYNGIV-Upyytqpc,SYNFAM-Wlhezy,NJ,,2026-07-13,2026-08-08,source_refresh_b
UP6KSMIIYTCH66VJ,T1,title,new_record,SYNGIV-Xlcnpwl,SYNFAM-pHmdepc,DE,VH-9780762762,2026-07-13,2026-08-09,source_refresh_b
UP6HZGWG7BKY6QMM,T1,title,status_update,SYNGIV-Mpedj,SYNFAM-Wlj,NY,VH-9780762762,2026-07-30,2026-08-08,source_refresh_a
UP63E2N15Z60W97N,T1,address,status_update,SYNGIV-Uzdpas,SYNFAM-Htwdzy,PA,,2026-07-10,2026-08-08,source_refresh_b
UP6QUPVT7O6CA7C8,T1,external,status_update,SYNGIV-Slccj,SYNFAM-Hwtdzy,PA,,2026-07-07,2026-08-08,source_refresh_a
UP6QD53HTI2VMFW1,T1,license,new_record,SYNGIV-Xtnslpw,SYNFAM-Wzyr,DE,,2026-07-07,2026-08-11,source_refresh_b
