source_record_id,vehicle_ref,owner_first_name,owner_last_name,event_type,event_state,event_date
TTL-ZRD4QK9IPC,VH-5667868687,SYNGIV-VPYYPES,SYNFAM-Zwt gtpc,title_record,DE,2021-06-12
TTL-LCA5K8LPTZ,VH-5667868687,SYNGIV-Vctdel,SYNFAM-Wprldat,ownership_change,PA,2023-09-29
TTL-5MHCQFIYLI,VH-5667868687,SYNGIV-Vctde,SYNFAM-Wprldat,record_update,DE,2025-07-08
TTL-T39PYEQIGK,VH-5667868687,SYNGIV-Vctdel,SYNFAM-Wprldat,record_update,PA,2026-06-26
TTL-N59AFDN4GT,VH-1382067306,SYNGIV-Xpwtyl,SYNFAM-Ecly,title_record,MD,2022-06-06
TTL-7MWQ0MCFI3,VH-1382067306,SYNGIV-Xlcnz,SYNFAM-Ecly,ownership_change,MD,2024-09-01
TTL-5EF6O79B3X,VH-1382067306,SYNGIV-Xpwtyl,SYNFAM-Ecly,record_update,DE,2025-06-06
TTL-G9DYHCF0WM,VH-1382067306,SYNGIV-Xpwtyl,SYNFAM-ECLY,record_update,DE,2026-03-02
TTL-A32UAOALJH,VH-3407404019,SYNGIV-Olgto,SYNFAM-Vfwa,title_record,,2022-04-10
TTL-SYEKJQVN7X,VH-3407404019,SYNGIV-Dfdly,SYNFAM-Vfwa,ownership_change,DE,2024-07-19
TTL-HCIAW3TZYM,VH-3407404019,SYNGIV-Olgt,SYNFAM-Vfwa,record_update,VA,2024-11-26
TTL-15EOS001HH,VH-3407404019,SYNGIV-Olgto,SYNFAM-Vfwa,record_update,VA,2026-06-23
TTL-ON9VEOOYE8,VH-7823773743,SYNGIV-Espcpdl,SYNFAM-Rfcczwl,title_record,DE,2022-06-29
TTL-HJZC18NBA9,VH-7823773743,SYNGIV-Espcpdl,SYNFAM-Xnxfwwpy,ownership_change,MD,2023-12-20
TTL-ZYQ7J1Q89T,VH-7823773743,SYNGIV-Espcpd,SYNFAM-Xnxfwwpy,record_update,DE,2025-09-28
TTL-LFW4XFZ4UT,VH-7823773743,SYNGIV-Espcpdl,SYNFAM-Xnxfwwpy,record_update,MD,2026-01-28
TTL-PAT1AKWKTV,VH-7573257089,SYNGIV-Lyopcdzy,SYNFAM-Apccj,title_record,DE,2022-02-07
TTL-FOJGQ7GU93,VH-7573257089,SYNGIV-Lyopcdzy,SYNFAM-Apccj,ownership_change,DE,2024-06-18
TTL-S27XL5QW1U,VH-7573257089,SYNGIV-Lyopcdzy,SYNFAM-APCCJ,record_update,MD,2025-07-12
TTL-6KSXRPEMF7,VH-7573257089,SYNGIV-Nlddtoj,SYNFAM-pAccj,record_update,MD,2026-06-06
TTL-C70GKFEPPY,VH-4386034736,SYNGIV-W,SYNFAM-Hpmdepc,title_record,DE,2020-08-02
TTL-2OOVHZ3SZ5,VH-4386034736,SYNGIV-Xtnslpw,SYNFAM-Hpmdepc,ownership_change,PA,2024-06-18
TTL-05GB71JBHU,VH-4386034736,SYNGIV-Wtyol,SYNFAM-HPM DEPC,record_update,DE,2024-12-02
TTL-ULZ7NP1667,VH-4386034736,SYNGIV-W,SYNFAM-Hpmdepc,record_update,PA,2026-06-21
TTL-A2NTW7FKUR,VH-2349844678,SYNGIV-Vlesj,SYNFAM-Ntdypczd,title_record,DE,2021-12-07
TTL-KWDPSY7IBB,VH-2349844678,SYNGIV-Vlesj,SYNFAM-Ntdypczd,ownership_change,DE,2023-12-26
TTL-N3X5DUQVLY,VH-2349844678,SYNGIV-Wzcpwpt,SYNFAM-NTDYPCZD,record_update,PA,2025-08-02
TTL-1F0E0UHC01,VH-2349844678,SYNGIV-Vlesj,SYNFAM-Ntdypczd,record_update,PA,2026-01-11
TTL-STRO70CYTK,VH-9029968463,SYNGIV-UZSY,SYNFAM-Stwwjlco,title_record,FL,2020-10-03
TTL-2RFV0KZ5HR,VH-9029968463,SYNGIV-Lfcpwtz,SYNFAM-Stwwjlco,ownership_change,FL,2024-05-19
TTL-9CGPW2S5U9,VH-9029968463,SYNGIV-UZSY,SYNFAM-Stw wjlco,record_update,DE,2025-08-20
TTL-HNHI8MD26C,VH-9029968463,SYNGIV-U,SYNFAM-Stwwjlco,record_update,DE,2026-04-03
TTL-5Y0DDEEL35,VH-7222144853,SYNGIV-Fnsp,SYNFAM-Hlwvtyd,title_record,DE,2021-06-29
TTL-CV87Y5AL53,VH-7222144853,SYNGIV-Fnsp,SYNFAM-Hlwvtyd,ownership_change,DE,2023-10-13
TTL-U34KW4O6MO,VH-7222144853,SYNGIV-Fnsp,SYNFAM-Hlwvtyd,record_update,MD,2025-02-16
TTL-TAB0I2N3JA,VH-7222144853,SYNGIV-Fevlcds,SYNFAM-pSyopcdzy,record_update,MD,2025-03-09
TTL-N12EKBED8M,VH-2298891113,SYNGIV-Xzybftp,SYNFAM-Xfcclj,title_record,PA,2021-11-07
TTL-L8AZ3UA4ZZ,VH-2298891113,SYNGIV-Wpzylcoz,SYNFAM-Xfcclj,ownership_change,PA,2023-09-18
TTL-GKDQQVQXE0,VH-2298891113,SYNGIV-Xzybftp,SYNFAM-Xfcclj,record_update,DE,2023-11-28
TTL-O7IO038212,VH-2298891113,SYNGIV-Xzybftp,SYNFAM-Xfcclj,record_update,DE,2024-09-14
TTL-RUY6C62JEW,VH-8101320356,SYNGIV-Clxzy,SYNFAM-Optmwp,title_record,DE,2022-03-31
TTL-RUYOAX1FQR,VH-8101320356,SYNGIV-C,SYNFAM-Optmwp,ownership_change,NJ,2024-03-31
TTL-0P2XSOC5TA,VH-8101320356,SYNGIV-Clxzy,SYNFAM-Optmwp,record_update,NJ,2024-12-30
TTL-G8O5FUVBYF,VH-8101320356,SYNGIV-Uzdp,SYNFAM-Nslynpj,record_update,DE,2026-02-05
TTL-LVVCF02WG1,VH-8809495576,SYNGIV-Xlctep,SYNFAM-Mfcyd,title_record,DE,2021-06-27
TTL-ANZVOA1T3L,VH-8809495576,SYNGIV-Xlctep,SYNFAM-Mfcyd,ownership_change,PA,2023-12-04
TTL-CYE2TTQ90J,VH-8809495576,SYNGIV-X,SYNFAM-Spyoctnvdzy,record_update,PA,2025-09-13
TTL-CFMUZCYH5P,VH-8809495576,SYNGIV-Xlctep,SYNFAM-Mfcyd,record_update,DE,2026-02-01
TTL-46EOPVIAE4,VH-5981469844,SYNGIV-Rlccpe,SYNFAM-Ncfk,title_record,DE,2021-06-16
TTL-EFHFG3K60G,VH-5981469844,SYNGIV-Dzast,SYNFAM-Pdazdtez,ownership_change,PA,2024-02-22
TTL-L6MZQ0FH4J,VH-5981469844,SYNGIV-Dzastl,SYNFAM-Pdazdtez,record_update,DE,2024-09-05
TTL-V7EU7NJPTS,VH-5981469844,SYNGIV-Dzastl,SYNFAM-Pda zdtez,record_update,PA,2025-01-12
TTL-2J6JUSYSX9,VH-7105062989,SYNGIV-P,SYNFAM-Mclyns,title_record,MD,2021-09-11
TTL-WBVF8OMZ1X,VH-7105062989,SYNGIV-Poyl,SYNFAM-Mclyns,ownership_change,DE,2024-03-04
TTL-C718OZ40CW,VH-7105062989,SYNGIV-Poyl,SYNFAM-Mclyns,record_update,DE,2025-08-03
TTL-LWHAUI0GG1,VH-7105062989,SYNGIV-Spcyj,SYNFAM-Mclyns,record_update,MD,2026-03-30
TTL-MCUJHJ8TMP,VH-9373816410,SYNGIV-LYOCPH,SYNFAM-Ofcly,title_record,MD,2022-04-07
TTL-64PJ99AZ16,VH-9373816410,SYNGIV-Lyocph,SYNFAM-Ofcly,ownership_change,MD,2024-07-23
TTL-NT42BC7ILF,VH-9373816410,SYNGIV-C,SYNFAM-Ofcly,record_update,DE,2025-03-03
TTL-B1KSZNKQ89,VH-9373816410,SYNGIV-Lyocp,SYNFAM-Ofcly,record_update,DE,2025-07-04
TTL-QN48Z86U0L,VH-8672984227,SYNGIV-Xlcj,SYNFAM-Rclslx,title_record,DE,2022-07-06
TTL-NH2W4IVKSV,VH-8672984227,SYNGIV-X,SYNFAM-Dnswlydpc,ownership_change,DE,2024-02-01
TTL-S55DNTDEVQ,VH-8672984227,SYNGIV-XLEESPH,SYNFAM-Dnswlydpc,record_update,MD,2025-05-14
TTL-H7X6ODY61S,VH-8672984227,SYNGIV-Xleesph,SYNFAM-Dnswlydpc,record_update,MD,2026-01-12
TTL-GV5HDE1JF2,VH-4920770524,SYNGIV-Olgto,SYNFAM-Ateed,title_record,DE,2020-11-04
TTL-TBACYLTF2P,VH-4920770524,SYNGIV-Olgto,SYNFAM-Ateed,ownership_change,MD,2023-07-30
TTL-L4JNEK1FDM,VH-4920770524,SYNGIV-Olgto,SYNFAM-Ateed,record_update,MD,2024-07-20
TTL-ZZFZOFHL1S,VH-4920770524,SYNGIV-U,SYNFAM-Ateed,record_update,DE,2025-03-13
TTL-4FTAKD8OOV,VH-6286436684,SYNGIV-U,SYNFAM-Cptpc,title_record,DE,2021-07-08
TTL-ZJKEIZX1GX,VH-6286436684,SYNGIV-Alfw,SYNFAM-Aczfej,ownership_change,VA,2024-03-20
TTL-GRT5S0E09F,VH-6286436684,SYNGIV-Ulnvtp,SYNFAM-Cptpc,record_update,DE,2025-06-15
TTL-RXWT1D6HZ7,VH-6286436684,SYNGIV-Ulnvt,SYNFAM-Cptpc,record_update,VA,2026-04-26
TTL-1CYJIEYP2C,VH-9426250538,SYNGIV-Uzdpas,SYNFAM-Gpcofty,title_record,DE,2021-06-06
TTL-EYLJ34F46Z,VH-9426250538,SYNGIV-UZDPAS,SYNFAM-Gpcofty,ownership_change,DE,2023-12-31
TTL-UTYCB85OYE,VH-9426250538,SYNGIV-Uzdpas,SYNFAM-Gpcofty,record_update,MD,2025-01-11
TTL-GMZ3AO1993,VH-9426250538,SYNGIV-Apep,SYNFAM-Gpcofty,record_update,MD,2026-05-10
TTL-9HBT72SMDD,VH-0939451350,SYNGIV-H,SYNFAM-Rlcntl,title_record,NJ,2022-04-17
TTL-H0B1BVD7KG,VH-0939451350,SYNGIV-Hljyp,SYNFAM-Rlcntl,ownership_change,DE,2023-11-30
TTL-O7R22YHSMB,VH-0939451350,SYNGIV-Hljy,SYNFAM-Rlcntl,record_update,DE,2025-05-31
TTL-7W7X6GTN97,VH-0939451350,SYNGIV-Nlcw,SYNFAM-Hlco,record_update,NJ,2026-02-07
TTL-YHG9RVQL7N,VH-8997017247,SYNGIV-Ldswpj,SYNFAM-Cftk,title_record,MD,2021-10-29
TTL-C0783UOHEP,VH-8997017247,SYNGIV-Czrpc,SYNFAM-Cftk,ownership_change,MD,2023-08-21
TTL-0NA8ZKFJHB,VH-8997017247,SYNGIV-Ldswpj,SYNFAM-Cftk,record_update,DE,2025-06-11
TTL-1AHDZ5LQNO,VH-8997017247,SYNGIV-dLswpj,SYNFAM-Cftk,record_update,DE,2026-02-14
TTL-2W55JRF48V,VH-2913358813,SYNGIV-Mpyulxjy,SYNFAM-Xzczypj,title_record,DE,2021-08-20
TTL-E8WQKSB79R,VH-2913358813,SYNGIV-Uzdpastyp,SYNFAM-Pwopc,ownership_change,DE,2024-04-02
TTL-VO2O98WHEF,VH-2913358813,SYNGIV-Mpyulxjy,SYNFAM-Xzczypj,record_update,MD,2025-01-23
TTL-I8JZAR9PF9,VH-2913358813,SYNGIV-M,SYNFAM-Xzcyzpj,record_update,MD,2026-05-06
TTL-8PTWWOO55G,VH-4716083214,SYNGIV-Rpzcrp,SYNFAM-Qcppxly,title_record,,2021-11-09
TTL-QY57I5SBEP,VH-4716083214,SYNGIV-Htwwtlx,SYNFAM-Rpyetwp,ownership_change,MD,2024-01-20
TTL-WLLM3K2BU3,VH-4716083214,SYNGIV-Rpzcr,SYNFAM-Qcppxly,record_update,MD,2025-10-07
TTL-LWHXYOM10E,VH-4716083214,SYNGIV-Rpzcrp,SYNFAM-Qcppxly,record_update,DE,2026-05-25
TTL-0VJ7QKNLSU,VH-2027056817,SYNGIV-Czmpce,SYNFAM-Mpww,title_record,DE,2020-12-30
TTL-GDX9E1LYT3,VH-2027056817,SYNGIV-Sfeezy,SYNFAM-Dslxmwty,ownership_change,PA,2024-02-22
TTL-BKAQ335LEN,VH-2027056817,SYNGIV-Czmpce,SYNFAM-PMWW,record_update,PA,2024-12-18
TTL-QN54B7XCC6,VH-2027056817,SYNGIV-Czmpce,SYNFAM-Mpww,record_update,DE,2025-10-11
TTL-92APG5Q9OD,VH-7902821181,SYNGIV-Xljl,SYNFAM-Hstewznv,title_record,NC,2021-09-28
TTL-W5YIPAR7II,VH-7902821181,SYNGIV-Etxzesj,SYNFAM-Hstewznv,ownership_change,NC,2024-01-17
TTL-IXV01M73YA,VH-7902821181,SYNGIV-Xljl,SYNFAM-Hstewznv,record_update,DE,2024-10-31
TTL-39BCLW4D8I,VH-7902821181,SYNGIV-X,SYNFAM-Hstewznv,record_update,DE,2026-04-08
TTL-QSDZQNQBIM,VH-7523868014,SYNGIV-Cjly,SYNFAM-zCmpced,title_record,PA,2021-07-25
TTL-E98TRKK7CL,VH-7523868014,SYNGIV-Ktzy,SYNFAM-Czmpced,ownership_change,DE,2024-03-08
TTL-JFWVYRK0VB,VH-7523868014,SYNGIV-Ktzy,SYNFAM-Czmpced,record_update,PA,2024-03-28
TTL-VAQOXPMDIL,VH-7523868014,SYNGIV-Ktzy,SYNFAM-Czmpced,record_update,DE,2025-11-24
TTL-09LFEOIHYZ,VH-8046282091,SYNGIV-Vpgt,SYNFAM-Dezgpc,title_record,DE,2021-02-24
TTL-EMCR9O8BPC,VH-8046282091,SYNGIV-pVgty,SYNFAM-Dezgpc,ownership_change,DE,2024-03-29
TTL-ZSXNMCJRLM,VH-8046282091,SYNGIV-Vpgty,SYNFAM-Dezgpc,record_update,MD,2025-02-08
TTL-Z37UOW2AY3,VH-8046282091,SYNGIV-Upqqpcj,SYNFAM-Nlcepc,record_update,MD,2026-06-05
TTL-MTH3Y4I1V3,VH-1740122582,SYNGIV-Spnez,SYNFAM-Atpcdzy,title_record,DE,2021-03-10
TTL-UP4NVIPGG4,VH-1740122582,SYNGIV-Slczw,SYNFAM-Ylcljlyly,ownership_change,DE,2023-12-03
TTL-3AVEEIG5P7,VH-1740122582,SYNGIV-Slczwo,SYNFAM-Ylcljlyly,record_update,MD,2024-10-13
TTL-21GWMGJRJP,VH-1740122582,SYNGIV-Slczwo,SYNFAM-Ylcljlyly,record_update,MD,2026-02-24
TTL-PD5F9L4MG0,VH-3919982836,SYNGIV-Mpyulxty,SYNFAM-Lcpek,title_record,DE,2020-11-07
TTL-G5TCVULM8A,VH-3919982836,SYNGIV-Mpyulxt,SYNFAM-Lcpek,ownership_change,DE,2023-10-26
TTL-AR7N2P9CFC,VH-3919982836,SYNGIV-Dlyocl,SYNFAM-Lcpek,record_update,PA,2024-11-23
TTL-FDAB78R2YH,VH-3919982836,SYNGIV-Mpyulxty,SYNFAM-Lcpek,record_update,PA,2025-10-08
TTL-RGD288CQAM,VH-6921053477,SYNGIV-Wlfcl,SYNFAM-Nslryzy,title_record,DE,2022-04-13
TTL-3BQI0XMOGV,VH-6921053477,SYNGIV-Wlfcl,SYNFAM-Nslryzy,ownership_change,MD,2024-02-09
TTL-F57JC8KO58,VH-6921053477,SYNGIV-Wlfcl,SYNFAM-Nslryzy,record_update,DE,2025-03-11
TTL-FUOIHM4O8R,VH-6921053477,SYNGIV-Wlfcpy,SYNFAM-Rfeexly,record_update,MD,2025-05-03
TTL-NJ34ZBNHSJ,VH-2441179985,SYNGIV-Mzhpy,SYNFAM-Apcpk,title_record,DE,2022-05-29
TTL-ZOP8SFFBAW,VH-2441179985,SYNGIV-Mzhpy,SYNFAM-Apcpk,ownership_change,MD,2024-01-29
TTL-WZ8QQTSEBE,VH-2441179985,SYNGIV-Mzhpy,SYNFAM-Apcpk,record_update,DE,2025-06-02
TTL-QYM1N354P6,VH-2441179985,SYNGIV-Pmzyj,SYNFAM-Apcpk,record_update,MD,2026-03-26
TTL-9UU6QEHEQN,VH-0897941981,SYNGIV-Lmclslx,SYNFAM-Dwptnsepc,title_record,DE,2022-02-09
TTL-7C4SBLKPAK,VH-0897941981,SYNGIV-Lyrpwl,SYNFAM-Mzyypc,ownership_change,MD,2023-11-01
TTL-9E4TE5JN4P,VH-0897941981,SYNGIV-Lmclslx,SYNFAM-Dwptnsepc,record_update,MD,2025-10-12
TTL-YENZHV5HFE,VH-0897941981,SYNGIV-L,SYNFAM-Dwptnsepc,record_update,DE,2025-11-19
TTL-FBFWTGKU24,VH-2416066373,SYNGIV-Wlfct,SYNFAM-Dezcxpye,title_record,NC,2021-01-24
TTL-KWSCCO8VTP,VH-2416066373,SYNGIV-X,SYNFAM-Xjpcd,ownership_change,DE,2023-11-03
TTL-TMYOG629CS,VH-2416066373,SYNGIV-Xlcv,SYNFAM-Xjpcd,record_update,NC,2024-06-03
TTL-PLZJCJ5R7T,VH-2416066373,SYNGIV-Xlcv,SYNFAM-Xjpcd,record_update,DE,2024-11-22
TTL-QH8465OI1H,VH-4228959128,SYNGIV-Xlcety,SYNFAM-Wpxl,title_record,PA,2020-10-14
TTL-U730B9RVPS,VH-4228959128,SYNGIV-Xtnslp,SYNFAM-Cftk,ownership_change,DE,2024-04-08
TTL-8Y72FM5AZ4,VH-4228959128,SYNGIV-Xtnslpw,SYNFAM-Cftk,record_update,DE,2025-10-24
TTL-1IVZG8JRWL,VH-4228959128,SYNGIV-Xtnslpw,SYNFAM-Cftk,record_update,PA,2026-03-23
TTL-W2ZGQACE7A,VH-3370782792,SYNGIV-Opgz,SYNFAM-Dls,title_record,NJ,2020-12-01
TTL-MPS0J8PJ99,VH-3370782792,SYNGIV-Opgzy,SYNFAM-Dls,ownership_change,DE,2024-04-09
TTL-ZW4M7ZRXSR,VH-3370782792,SYNGIV-Opgzy,SYNFAM-Dls,record_update,NJ,2025-06-30
TTL-LCX7N0O703,VH-3370782792,SYNGIV-Dzwptw,SYNFAM-DLS,record_update,DE,2026-01-02
TTL-BZXJ9I2YG5,VH-2878360429,SYNGIV-Rcprzcj,SYNFAM-Hlxawpc,title_record,PA,2022-02-02
TTL-RTNRJE8NH7,VH-2878360429,SYNGIV-Rcprzcj,SYNFAM-Hlxawpc,ownership_change,DE,2024-01-10
TTL-K8VEZ7RO1F,VH-2878360429,SYNGIV-Rcprzcj,SYNFAM-Hlxawpc,record_update,DE,2025-08-15
TTL-5TRDS167V7,VH-2878360429,SYNGIV-Rtwmpce,SYNFAM-Efcypc,record_update,PA,2026-02-26
TTL-IQK5HBGIZ9,VH-9197533516,SYNGIV-CZMPCE,SYNFAM-Xzutnl,title_record,PA,2021-11-13
TTL-LSBAYAPQVC,VH-9197533516,SYNGIV-Dlglyyls,SYNFAM-Mclyozy,ownership_change,PA,2024-09-07
TTL-KASWYEG3FK,VH-9197533516,SYNGIV-Czmpce,SYNFAM-Xzutnl,record_update,DE,2024-09-17
TTL-WZ9T2YTJI2,VH-9197533516,SYNGIV-Czmpce,SYNFAM-Xzutnl,record_update,DE,2026-05-03
TTL-0QXF53G1CJ,VH-6507819021,SYNGIV-Lfmcpj,SYNFAM-Xzslxxpo,title_record,NJ,2021-02-28
TTL-S13NIW5YHN,VH-6507819021,SYNGIV-Cpmpnnl,SYNFAM-Mfn vxly,ownership_change,DE,2023-09-21
TTL-WHZRXSUPEA,VH-6507819021,SYNGIV-Lfmcpj,SYNFAM-Xzslxxpo,record_update,NJ,2025-03-06
TTL-J9OATWX9HL,VH-6507819021,SYNGIV-Lfmcp,SYNFAM-Xzslxxpo,record_update,DE,2025-07-05
TTL-8K4V1021BD,VH-7683527236,SYNGIV-Mpes,SYNFAM-Hstep,title_record,DE,2022-03-24
TTL-TWNU8NCV9W,VH-7683527236,SYNGIV-Vltopy,SYNFAM-sHtep,ownership_change,MD,2024-03-30
TTL-1PV7BMW9ZJ,VH-7683527236,SYNGIV-M,SYNFAM-Hstep,record_update,DE,2024-11-10
TTL-V8O5ICYOZG,VH-7683527236,SYNGIV-M,SYNFAM-Hstep,record_update,MD,2025-03-01
TTL-LSKVX5D44O,VH-9489455839,SYNGIV-Astwta,SYNFAM-Qfpyepd,title_record,DE,2021-02-27
TTL-2OP1CSSLK3,VH-9489455839,SYNGIV-Apepc,SYNFAM-Lrftwlc,ownership_change,PA,2024-06-06
TTL-3DCBFDMDK7,VH-9489455839,SYNGIV-Apepc,SYNFAM-Lrftwlc,record_update,PA,2024-07-22
TTL-42C6TAR3V3,VH-9489455839,SYNGIV-A,SYNFAM-Lrftwlc,record_update,DE,2024-12-25
TTL-5278SHEH4B,VH-9231615377,SYNGIV-Ulkxtyp,SYNFAM-Szwnczqe,title_record,DE,2020-10-25
TTL-SJ6JE7WQ06,VH-9231615377,SYNGIV-U,SYNFAM-Szwnczqe,ownership_change,DE,2024-04-08
TTL-V4LAURMXQJ,VH-9231615377,SYNGIV-Ulxktyp,SYNFAM-Szwnczqe,record_update,MD,2025-09-25
TTL-LBFBTJBN9T,VH-9231615377,SYNGIV-Upqqcpj,SYNFAM-Rclslx,record_update,MD,2026-05-18
TTL-FFXL2FHZD3,VH-5542199142,SYNGIV-Ntyoj,SYNFAM-Dnstqlyz,title_record,DE,2020-11-12
TTL-7IPE49S76Z,VH-5542199142,SYNGIV-Ozctd,SYNFAM-Dnstqlyz,ownership_change,PA,2024-05-27
TTL-R6CI0M0GZZ,VH-5542199142,SYNGIV-Ocztd,SYNFAM-Dnstqlyz,record_update,PA,2025-02-07
TTL-AR6I7I4NDH,VH-5542199142,SYNGIV-Ozct,SYNFAM-Dnstqlyz,record_update,DE,2026-06-03
TTL-WC00OCVF45,VH-4056048951,SYNGIV-Wjotl,SYNFAM-Wlddpwwp,title_record,DE,2020-08-24
TTL-QOOVUSG3LO,VH-4056048951,SYNGIV-Mpyulxt,SYNFAM-Xnqlccpy,ownership_change,PA,2024-01-06
TTL-P1KTHJXYO9,VH-4056048951,SYNGIV-Wjotl,SYNFAM-Wlddpwwp,record_update,DE,2025-09-17
TTL-XRE7F7KG3S,VH-4056048951,SYNGIV-Wjotl,SYNFAM-Wld dpwwp,record_update,PA,2026-06-22
TTL-4T5FNEBOAV,VH-1882941898,SYNGIV-Pwtklmpe,SYNFAM-Mcpezy,title_record,MD,2020-10-07
TTL-994TG7O7BV,VH-1882941898,SYNGIV-Depaslytp,SYNFAM-Xpcyl,ownership_change,DE,2023-11-15
TTL-GYVU11HFHU,VH-1882941898,SYNGIV-DEPASLYTP,SYNFAM-Xpcyl,record_update,MD,2025-09-04
TTL-O9011RAZTX,VH-1882941898,SYNGIV-Depaslytp,SYNFAM-pXcyl,record_update,DE,2026-02-26
TTL-JYPYN147F9,VH-7775811574,SYNGIV-Uzdpa,SYNFAM-Vtx,title_record,DE,2021-05-09
TTL-3B37B7PBMX,VH-7775811574,SYNGIV-Uzdpas,SYNFAM-Vtx,ownership_change,NJ,2024-02-04
TTL-8EW1R8L618,VH-7775811574,SYNGIV-Udzpa,SYNFAM-Vtx,record_update,NJ,2024-10-13
TTL-YLODOGBPIQ,VH-7775811574,SYNGIV-Clnspw,SYNFAM-Vtx,record_update,DE,2026-06-02
TTL-VGN0LZAY3G,VH-5995299256,SYNGIV-Dlxlyesl,SYNFAM-Dspww,title_record,DE,2021-11-15
TTL-5H4OWNEO09,VH-5995299256,SYNGIV-Dlxlyesl,SYNFAM-Dspww,ownership_change,NY,2024-02-24
TTL-VVP06CKAH9,VH-5995299256,SYNGIV-Dlxlyesl,SYNFAM-Dspww,record_update,DE,2025-01-31
TTL-KHFMGFO855,VH-5995299256,SYNGIV-Upyyj,SYNFAM-Xppsly,record_update,NY,2026-05-30
TTL-0M9EEMP1VO,VH-5275474110,SYNGIV-Xleesph,SYNFAM-yHpv,title_record,DE,2020-11-26
TTL-NYV74PMJE1,VH-5275474110,SYNGIV-X,SYNFAM-Hypv,ownership_change,DE,2023-08-11
TTL-4AUGL3TNSV,VH-5275474110,SYNGIV-X,SYNFAM-Hypv,record_update,MD,2024-10-09
TTL-WA2R8WZ422,VH-5275474110,SYNGIV-Xtnslpw,SYNFAM-Hypv,record_update,MD,2026-02-09
TTL-90CDJDPC6L,VH-5756951243,SYNGIV-Wlozyyl,SYNFAM-Clfns,title_record,DE,2022-01-01
TTL-L0AOYSZJWM,VH-5756951243,SYNGIV-W,SYNFAM-Ktnv,ownership_change,DE,2023-10-07
TTL-TUDU3J1OSE,VH-5756951243,SYNGIV-Wlozyyl,SYNFAM-Clfns,record_update,MD,2025-03-29
TTL-1NZAX66S5Q,VH-5756951243,SYNGIV-Wlozyyl,SYNFAM-Clfns,record_update,MD,2025-11-22
TTL-4EZU53NATG,VH-6214970248,SYNGIV-Wlfcpy,SYNFAM-Rfeexly,title_record,PA,2021-10-07
TTL-V2H5OCBGSF,VH-6214970248,SYNGIV-Uzslyyl,SYNFAM-Rfeexly,ownership_change,DE,2024-01-13
TTL-C7TCKE6C9C,VH-6214970248,SYNGIV-Uzslyyl,SYNFAM-Rfeexly,record_update,DE,2024-04-09
TTL-VQCHIOIXY4,VH-6214970248,SYNGIV-Uzslyyl,SYNFAM-Rfeexly,record_update,PA,2025-08-20
TTL-EMO44LDMRC,VH-4765289768,SYNGIV-Klnslcj,SYNFAM-Sf,title_record,DE,2021-07-13
TTL-R5ZR9FX8FZ,VH-4765289768,SYNGIV-Klnslcj,SYNFAM-Sf,ownership_change,DE,2024-06-15
TTL-JNE6MBL21T,VH-4765289768,SYNGIV-Klnslc,SYNFAM-Sf,record_update,MD,2025-03-29
TTL-X40OX9VIJL,VH-4765289768,SYNGIV-Astwzxpyl,SYNFAM-Dpcyl,record_update,MD,2026-07-11
TTL-RKEU2V0O5E,VH-4554027618,SYNGIV-Nlelwtyl,SYNFAM-Rczdd,title_record,DE,2020-12-01
TTL-3WGDNACZA9,VH-4554027618,SYNGIV-Nlelwty,SYNFAM-Rczdd,ownership_change,NJ,2024-05-22
TTL-DDHDE78TCG,VH-4554027618,SYNGIV-Nlelwtyl,SYNFAM-Rczdd,record_update,DE,2024-12-25
TTL-0GTV5KISII,VH-4554027618,SYNGIV-Ozczesj,SYNFAM-Rczdd,record_update,NJ,2026-01-25
TTL-L1SIRD5R7N,VH-0620941090,SYNGIV-T,SYNFAM-Xnnlcej,title_record,DE,2022-06-26
TTL-X94TC6DPTK,VH-0620941090,SYNGIV-Qpxlwp,SYNFAM-Xnnlcej,ownership_change,FL,2024-06-12
TTL-E6XLG0GB1A,VH-0620941090,SYNGIV-Tctd,SYNFAM-Xnnlcej,record_update,DE,2024-10-03
TTL-9BBRN3URIF,VH-0620941090,SYNGIV-Tctd,SYNFAM-Xnnlcej,record_update,FL,2026-02-07
TTL-OSX5LK9GQO,VH-3734871433,SYNGIV-Djwgtl,SYNFAM-Qlcclc,title_record,DE,2020-10-29
TTL-HFM3VQPGQU,VH-3734871433,SYNGIV-Djwgtl,SYNFAM-Qlcclc,ownership_change,NY,2024-05-01
TTL-OICGVYMFHX,VH-3734871433,SYNGIV-D,SYNFAM-Vzyzaldpv,record_update,NY,2024-11-29
TTL-K3GZGMZFFH,VH-3734871433,SYNGIV-Djwgtl,SYNFAM-Qlcclc,record_update,DE,2025-05-13
TTL-EU1SPGMUIV,VH-8414811464,SYNGIV-Uzsy,SYNFAM-Of,title_record,DE,2020-09-01
TTL-699YMKMZ4T,VH-8414811464,SYNGIV-Ultxp,SYNFAM-Of,ownership_change,MD,2023-10-12
TTL-EHG4TGNFF2,VH-8414811464,SYNGIV-Uzsy,SYNFAM-Of,record_update,MD,2024-02-21
TTL-NKHT1Q48TG,VH-8414811464,SYNGIV-UZSY,SYNFAM-Of,record_update,DE,2025-01-28
TTL-L609KTN9T3,VH-8352689783,SYNGIV-Lyeszyj,SYNFAM-Dlyezd,title_record,DE,2021-10-23
